project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/FilterUtilTest.java,com.puppycrawl.tools.checkstyle.utils.FilterUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/FilterUtil.java,com.puppycrawl.tools.checkstyle.utils.FilterUtil,0.125,64.0,1.0,0,0,0,1,0,0,0,0,53,278.39143340641056,5,3,3,3,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5,0.6853039264678955,56,133.58039263666038,11,7,8,8,1,1,3,3,0,0,-2.0,2,0.3333333333333333,0,0,0.0,3,1,1,0,5,0.01772083155810833,0,0,0,0,0,0,0,0,0.8187259137630463,0.8410907189051309
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/CommonUtilTest.java,com.puppycrawl.tools.checkstyle.utils.CommonUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/CommonUtil.java,com.puppycrawl.tools.checkstyle.utils.CommonUtil,0.3930635838150289,865.0,0.7853403141361257,0,1,0,1,0,1,0,0,663,5381.523102998415,100,21,74,6,10,7,324,323,1,5,-0.06666666666666668,2,0.02307692307692308,0,2,0.5454545454545454,26,10,6,4,118,0.0,485,2211.010592419889,169,25,124,124,1,1,990,990,0,0,-0.04651162790697674,44,0.022222222222222227,0,9,0.0,45,1,0,1,84,0.0,0,0,0,1,0,1,0,1,0.8355158154781048,0.79400068262349
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/CheckUtilTest.java,com.puppycrawl.tools.checkstyle.utils.CheckUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/CheckUtil.java,com.puppycrawl.tools.checkstyle.utils.CheckUtil,0.4943473792394656,973.0,1.0,0,0,0,1,1,0,0,0,462,3143.063743917521,91,10,74,8,10,2,135,134,1,5,-0.09166666666666666,1,0.06470588235294117,0,7,0.6666666666666666,17,10,0,10,68,0.0,412,1666.1680564073815,137,18,111,5,0,0,325,325,0,16,-0.03,0,0.0,0,11,0.8,26,0,0,0,52,0.0,0,0,0,0,0,0,0,0,0.6283200935405844,0.5876333518670156
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/AnnotationUtilTest.java,com.puppycrawl.tools.checkstyle.utils.AnnotationUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/AnnotationUtil.java,com.puppycrawl.tools.checkstyle.utils.AnnotationUtil,0.4565217391304348,184.0,1.0,0,1,0,0,0,0,0,0,170,1066.657630827061,19,3,14,3,1,1,4,0,6,6,0.3333333333333333,1,0.8,1,1,0.75,5,1,0,1,25,0.0,216,631.7765096158051,69,8,56,56,0,0,78,78,0,0,-0.18181818181818185,0,0.0,0,9,0.0,13,0,0,0,22,0.0,0,0,0,0,0,0,0,0,0.73672856092453,0.6955430393035595
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/TokenUtilTest.java,com.puppycrawl.tools.checkstyle.utils.TokenUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/TokenUtil.java,com.puppycrawl.tools.checkstyle.utils.TokenUtil,0.5868055555555556,288.0,1.0,0,1,0,0,0,0,0,0,229,1838.7895902511848,29,12,17,8,5,4,64,62,2,4,-0.12727272727272726,2,0.13333333333333333,0,0,1.0,12,5,0,5,44,0.0,280,1183.0721525461079,84,14,67,67,0,0,136,136,0,0,-0.13333333333333333,0,0.0,0,6,0.0,17,0,0,0,36,0.0,0,0,0,0,0,1,0,0,0.7863189702232679,0.7365489102461759
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/BlockCommentPositionTest.java,com.puppycrawl.tools.checkstyle.utils.BlockCommentPositionTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/BlockCommentPosition.java,com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition,0.4104750304506699,821.0,0.9733333333333334,1,0,0,0,0,0,0,0,259,1396.3740497396216,74,2,56,0,0,0,153,153,0,38,0.15441176470588236,0,0.0,0,7,0.5671641791044776,18,0,0,0,70,0.0,128,410.8163412994165,12,12,8,4,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.5,4,0,0,0,12,0.0,0,0,0,0,0,0,0,0,0.7751628855864207,0.6800867225974798
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/ModuleReflectionUtilTest.java,com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/ModuleReflectionUtil.java,com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtil,0.3928571428571429,252.0,0.8235294117647058,0,0,0,0,0,0,0,0,195,1271.2581130458032,37,15,24,2,0,0,78,78,0,10,-0.030303030303030307,0,0.0,0,3,1.0,13,0,0,0,43,0.0,349,1161.6747899767186,42,20,31,31,0,0,55,55,0,0,-0.2222222222222222,0,0.0,0,6,0.0,11,0,0,0,21,0.0,0,0,0,0,0,1,0,0,0.8697819434679471,0.8671242029238969
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/utils/ScopeUtilTest.java,com.puppycrawl.tools.checkstyle.utils.ScopeUtilTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/ScopeUtil.java,com.puppycrawl.tools.checkstyle.utils.ScopeUtil,0.4972776769509982,551.0,1.0,0,0,0,0,0,0,0,0,286,1463.4960720903907,39,4,26,2,0,0,78,78,0,7,-0.07575757575757576,0,0.0,0,2,0.7777777777777778,13,0,0,0,60,0.0,257,914.9014943061028,93,8,72,3,0,0,210,210,0,19,-0.005263157894736842,0,0.0,0,14,0.8260869565217391,21,0,0,0,38,0.0,0,0,0,0,0,0,0,0,0.8451983836980966,0.6189163653623491
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/UniquePropertiesCheckTest.java,com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UniquePropertiesCheck.java,com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheck,0.390625,192.0,1.0,0,0,0,1,0,0,0,0,172,1305.7503801098558,27,14,23,7,3,2,6,6,0,2,-0.3333333333333333,1,0.25,0,0,0.6666666666666666,4,3,2,1,12,0.0,182,1167.4556890175459,54,23,45,45,0,0,36,36,0,1,-0.25,0,0.0,0,3,1.0,9,0,0,0,24,0.0,0,0,0,0,0,1,0,1,0.7500904699166616,0.680110333694352
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/TrailingCommentCheckTest.java,com.puppycrawl.tools.checkstyle.checks.TrailingCommentCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/TrailingCommentCheck.java,com.puppycrawl.tools.checkstyle.checks.TrailingCommentCheck,0.4716981132075472,212.0,1.0,0,0,0,0,0,0,0,0,217,2544.880208368781,37,10,29,29,3,2,26,24,2,5,-0.09523809523809523,3,0.20833333333333331,0,0,3.0,8,3,1,2,22,0.0,117,423.1430303203586,29,9,22,22,0,0,21,21,0,0,-0.4,0,0.0,0,2,0.0,7,0,0,0,16,0.0,0,0,0,0,0,0,0,1,0.7880702950060368,0.7186777591705322
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/UncommentedMainCheckTest.java,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UncommentedMainCheck.java,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheck,0.5292553191489362,376.0,1.0,0,1,0,0,1,0,0,0,237,1401.6076662735154,56,7,40,5,5,4,109,98,11,22,0.06666666666666668,3,0.1625,0,0,1.375,16,5,1,4,42,0.0,128,455.697358667708,43,10,34,34,0,0,36,36,0,0,-0.2857142857142857,0,0.0,0,6,0.0,9,0,0,0,23,0.0,0,0,0,0,0,0,0,0,0.7981062661856413,0.6953036718898349
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheckTest.java,com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheck.java,com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck,0.5,288.0,1.0,1,0,0,0,0,0,0,0,398,2818.1591720554143,47,10,32,3,12,5,99,93,6,14,0.0,1,0.10555555555555557,0,0,0.8888888888888888,15,12,1,11,35,0.0,443,1737.3430540660559,57,16,45,45,3,1,66,66,0,0,-0.2,5,0.08333333333333333,0,4,0.0,12,3,0,3,34,0.0,0,0,0,0,0,0,0,0,0.8319328943888347,0.5879925961295763
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/OuterTypeFilenameCheckTest.java,com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/OuterTypeFilenameCheck.java,com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheck,0.4822695035460993,141.0,1.0,0,0,0,0,0,0,0,0,129,730.9586747471737,22,6,15,15,7,4,18,15,3,6,0.0,0,0.30612244897959184,0,1,0.0,7,7,1,6,16,0.0,128,346.4905291500412,40,7,29,29,0,0,55,55,0,0,-0.2222222222222222,0,0.0,0,7,0.0,11,0,0,0,30,0.0,0,0,0,0,0,0,0,0,0.7356967329978943,0.7320259321819652
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/TodoCommentCheckTest.java,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/TodoCommentCheck.java,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheck,0.4931506849315068,73.0,1.0,0,0,0,0,0,0,0,0,107,627.4844330961428,15,5,9,9,2,2,14,13,1,3,-0.2,5,0.25,0,0,0.0,6,2,1,1,13,0.004037567414343357,73,258.78850189707765,14,7,10,10,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,10,0.0,0,0,0,0,0,0,0,0,0.8697180847326914,0.8198911845684052
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/UpperEllCheckTest.java,com.puppycrawl.tools.checkstyle.checks.UpperEllCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UpperEllCheck.java,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck,0.5098039215686274,51.0,1.0,0,0,0,0,0,0,0,0,83,502.08652405966143,12,5,8,8,1,1,6,6,0,2,-0.3333333333333333,3,0.25,0,0,0.0,4,1,1,0,8,0.011923246085643768,68,232.92591936421184,13,7,9,9,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,7,0.00029240373987704515,0,0,0,0,0,0,0,0,0.8627995699644089,0.8115346282720566
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/ArrayTypeStyleCheckTest.java,com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/ArrayTypeStyleCheck.java,com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheck,0.5098039215686274,102.0,1.0,0,0,0,0,0,0,0,0,89,601.7926354751986,13,4,8,8,2,2,9,8,1,3,-0.16666666666666666,4,0.3,0,0,0.0,5,2,1,1,12,0.0011929116444662213,87,291.72564730775514,19,7,14,14,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,1,0.0,5,0,0,0,12,0.0,0,0,0,0,0,0,0,0,0.855636477470398,0.7760434031486512
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheckTest.java,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheck.java,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck,0.3223684210526316,152.0,1.0,0,0,0,1,0,1,0,0,147,1351.1437953903267,17,7,13,6,3,2,5,4,1,3,0.0,1,0.3333333333333333,0,0,1.0,4,3,2,1,17,0.0,233,615.6782808056547,80,24,68,68,0,0,66,66,0,0,-0.2,0,0.0,0,18,0.0,12,0,0,0,34,0.0,0,0,0,0,0,0,0,0,0.7936333864927292,0.6124921813607216
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/DescendantTokenCheckTest.java,com.puppycrawl.tools.checkstyle.checks.DescendantTokenCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/DescendantTokenCheck.java,com.puppycrawl.tools.checkstyle.checks.DescendantTokenCheck,0.4925816023738873,337.0,1.0,0,0,0,0,0,0,0,0,437,2646.4707131560585,36,8,21,3,13,4,84,63,21,22,0.08791208791208792,1,0.15384615384615385,0,0,0.8333333333333334,15,13,4,9,36,0.0,381,1310.928319186452,106,8,85,85,0,0,210,210,0,0,-0.10526315789473684,0,0.0,0,37,0.0,21,0,0,0,63,0.0,0,0,0,0,0,0,0,0,0.8324550012747447,0.7462661152794248
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/FinalParametersCheckTest.java,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/FinalParametersCheck.java,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck,0.4933774834437086,302.0,1.0,0,0,0,0,0,0,0,0,209,1326.8747874014755,34,10,24,3,3,3,44,43,1,8,-0.027777777777777776,4,0.13333333333333333,0,0,1.0,10,3,1,2,25,0.0,138,392.6695050970198,40,5,32,32,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,12,0.0,8,0,0,0,23,0.0,0,0,0,0,0,0,0,0,0.7987234771251679,0.7092223018407822
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/BooleanExpressionComplexityCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/BooleanExpressionComplexityCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck,0.5040983606557377,244.0,1.0,0,0,0,0,0,0,0,0,255,1572.4091073244824,33,7,20,5,5,4,67,56,11,15,0.045454545454545456,2,0.18461538461538465,0,0,1.5,13,5,1,4,31,0.0,96,319.74656791863816,21,10,16,16,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,13,0.0,0,0,0,0,0,0,0,0,0.8497667628176072,0.6963825821876526
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassDataAbstractionCouplingCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.ClassDataAbstractionCouplingCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassDataAbstractionCouplingCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.ClassDataAbstractionCouplingCheck,0.6060606060606061,33.0,1.0,0,1,0,0,0,0,0,0,70,307.45734686292843,5,1,1,1,2,2,6,6,0,1,-0.6666666666666666,3,0.25,0,0,0.0,4,2,1,1,7,0.2613447904586792,221,810.1710632258653,61,14,50,50,0,0,55,55,0,0,-0.2222222222222222,0,0.0,0,10,0.0,11,0,0,0,29,0.0,0,0,0,0,0,0,0,0,0.8670246601104736,0.7228059904141859
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassFanOutComplexityCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.ClassFanOutComplexityCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassFanOutComplexityCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.ClassFanOutComplexityCheck,0.7333333333333333,45.0,1.0,0,0,0,0,0,0,0,0,76,393.16196565122533,5,1,1,1,2,2,6,6,0,1,-0.6666666666666666,3,0.25,0,0,0.0,4,2,1,1,7,0.0007278589764609933,280,806.8998204175152,87,10,71,71,0,0,120,120,0,0,-0.14285714285714285,0,0.0,0,24,0.0,16,0,0,0,45,0.0,0,0,0,0,0,0,0,0,0.8235877156257629,0.6949221007525921
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/CyclomaticComplexityCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/CyclomaticComplexityCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck,0.5970873786407767,206.0,1.0,0,0,0,0,0,0,0,0,227,1446.4045790781604,28,7,15,5,7,5,70,62,8,13,0.015151515151515154,2,0.13186813186813187,0,0,2.0,13,7,1,6,24,0.0,136,335.32726174288536,32,7,25,25,0,0,21,21,0,0,-0.4,0,0.0,0,7,0.0,7,0,0,0,18,0.0,0,0,0,0,0,0,0,0,0.8046761797024653,0.6348306323800769
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheck,0.5352112676056338,568.0,1.0,0,1,0,0,0,0,0,0,484,3153.012852076668,92,7,72,5,10,8,144,98,46,67,0.2807017543859649,1,0.155,0,0,1.7857142857142858,20,10,1,9,58,0.0,336,1656.2413965238418,60,17,46,9,0,0,91,91,0,1,-0.15384615384615385,0,0.0,0,1,0.2,14,0,0,0,33,0.0,0,0,0,0,0,0,0,0,0.7235423979850916,0.5336289725133351
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheckTest.java,com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheck.java,com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheck,0.5842105263157895,380.0,1.0,0,0,0,0,0,0,0,0,335,1647.5202563753821,32,6,19,9,10,3,72,66,6,10,-0.030303030303030307,1,0.09230769230769233,0,0,2.0,13,10,3,7,33,0.0,171,442.67115909820166,25,9,19,19,0,0,15,15,0,0,-0.5,0,0.0,0,2,0.0,6,0,0,0,13,0.0,0,0,0,0,0,0,0,0,0.820364898443222,0.476844330628713
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpOnFilenameCheckTest.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpOnFilenameCheck.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck,0.4835680751173709,213.0,1.0,0,0,0,1,0,1,0,0,365,3266.126640317117,30,8,18,3,6,3,49,32,17,23,0.21818181818181814,2,0.2361111111111111,0,0,1.1666666666666667,12,6,2,4,40,0.0,277,970.1232419522673,120,13,98,98,0,0,231,231,0,0,-0.1,0,0.0,0,35,0.0,22,0,0,0,66,0.0,0,0,0,0,0,0,0,0,0.8298341433207194,0.7033204300837084
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineCheckTest.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineCheck.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineCheck,0.35294117647058826,68.0,1.0,0,0,0,1,0,1,0,0,107,579.083153214739,17,4,10,10,6,4,15,9,6,6,0.0,1,0.2857142857142857,0,0,0.0,7,6,0,6,11,0.0,147,582.9989178749552,50,11,41,41,1,1,36,36,0,0,-0.2857142857142857,8,0.1111111111111111,0,11,0.0,9,1,0,1,34,0.0,0,0,0,0,0,0,0,0,0.8736084444182259,0.7397865388128493
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineJavaCheckTest.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineJavaCheck.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck,0.3942307692307692,104.0,1.0,0,0,0,0,0,0,0,0,131,685.4702141817235,25,4,15,15,6,3,39,33,6,8,-0.027777777777777776,1,0.2,0,0,0.0,10,6,0,6,18,0.0,259,774.3924610715146,104,7,83,83,0,0,210,210,0,0,-0.10526315789473684,0,0.0,0,31,0.0,21,0,0,0,77,0.0,0,0,0,0,0,0,0,1,0.8722505599260331,0.7226479876609075
checkstyle,,d9e6db4de7c713616d1a6165adf1c7819ac733e0,/home/ubuntu/scripts_mutation/projects/checkstyle/src/test/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpCheckTest.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheckTest,/home/ubuntu/scripts_mutation/projects/checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpCheck.java,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck,0.4827586206896552,319.0,1.0,0,0,0,0,0,0,0,0,292,2341.29367340675,42,9,28,5,16,5,72,53,19,21,0.10256410256410256,0,0.14732142857142858,0,0,1.4,14,16,3,13,38,0.0,353,1160.9928738870497,139,8,112,112,0,0,351,351,0,0,-0.08,0,0.0,0,44,0.0,27,0,0,0,104,0.0,0,0,0,0,0,0,0,0,0.8516875548022134,0.7004094145916127
